year,company_name,amount,state_code,category
2019,NEAR EARTH AUTONOMY,937753,PA,Traditional Contractors
2020,NEAR EARTH AUTONOMY,754608,PA,Traditional Contractors
2021,NEW FRONTIER INNOVATIONS,0,VA,Traditional Contractors
2020,NEW INTEGRATION PHOTONICS,124668,MD,Traditional Contractors
2019,NEW RIGHTS GROUP,80600,DC,Traditional Contractors
2018,NEXOLVE HOLDING COMPANY,124815,AL,Traditional Contractors
2018,NEXOLVE HOLDING COMPANY,124637,AL,Traditional Contractors
2019,NEXOLVE HOLDING COMPANY,124977,AL,Traditional Contractors
2019,NEXOLVE HOLDING COMPANY,639773,AL,Traditional Contractors
2019,NEXOLVE HOLDING COMPANY,1124953,AL,Traditional Contractors
2019,NEXOLVE HOLDING COMPANY,1124581,AL,Traditional Contractors
2020,NEXOLVE HOLDING COMPANY,124997,AL,Traditional Contractors
2020,NEXOLVE HOLDING COMPANY,150000,AL,Traditional Contractors
2020,NEXOLVE HOLDING COMPANY,81923,AL,Traditional Contractors
2020,NEXOLVE HOLDING COMPANY,1124954,AL,Traditional Contractors
2021,NEXOLVE HOLDING COMPANY,99984,AL,Traditional Contractors
2020,NEXTGEN AERONAUTICS,3996,CA,Traditional Contractors
2020,NEXTGEN AERONAUTICS,0,CA,Traditional Contractors
2019,NEXTGEN BATTERY TECHNOLOGIES,124999,VA,Traditional Contractors
2018,NEXUS PHOTONICS,124113,CA,Traditional Contractors
2020,NEXUS PHOTONICS,748774,CA,Traditional Contractors
2020,NEXUS PHOTONICS,124274,CA,Traditional Contractors
2019,NFLUX,124900,CA,Traditional Contractors
2019,NHANCED SEMICONDUCTORS,124694,IL,Traditional Contractors
2018,NIRVANA ENERGY SYSTEMS,141017,OH,Traditional Contractors
2020,NIRVANA TECHNOLOGIES,124814,OH,Traditional Contractors
2018,NK LABS,125000,MA,Traditional Contractors
2016,NOBLIS,978357.43,VA,Traditional Contractors
2016,NOBLIS MSD,0,PA,Traditional Contractors
2016,NOBLIS MSD,0,PA,Traditional Contractors
2016,NOBLIS MSD,5519861.37,PA,Traditional Contractors
2016,NOBLIS MSD,8096415.93,PA,Traditional Contractors
2017,NOBLIS MSD,2371164.73,PA,Traditional Contractors
2019,NOBLIS MSD,2283516.54,PA,Traditional Contractors
2019,NOBLIS MSD,4165909.54,PA,Traditional Contractors
2020,NOBLIS MSD,676104.81,PA,Traditional Contractors
2020,NOBLIS MSD,1901603.73,PA,Traditional Contractors
2020,NOBLIS MSD,5462697.57,PA,Traditional Contractors
2020,NOBLIS MSD,2826638.41,PA,Traditional Contractors
2021,NOBLIS MSD,10000,PA,Traditional Contractors
2021,NOBLIS MSD,0,PA,Traditional Contractors
2023,NOBLIS MSD,98876.76,PA,Traditional Contractors
2019,NODEIN,124948,CT,Traditional Contractors
2021,NOKIA OF AMERICA,14690652,NJ,Traditional Contractors
2019,NOKOMIS,117100,PA,Traditional Contractors
2020,NOKOMIS,1037168,PA,Traditional Contractors
2021,NOKOMIS,69961.87,PA,Traditional Contractors
2021,NOKOMIS,109932.47,PA,Traditional Contractors
2023,NOKOMIS,123929.77,PA,Traditional Contractors
2021,NORTH CAROLINA STATE UNIVERSITY,327214,NC,Traditional Contractors
2022,NORTHEASTERN UNIVERSITY,1907510,MA,Traditional Contractors
2023,NORTHEASTERN UNIVERSITY,1498311,MA,Traditional Contractors
2015,NORTHROP GRUMMAN SYSTEMS,245905800.7,MD,Traditional Contractors
2015,NORTHROP GRUMMAN SYSTEMS,0,CA,Traditional Contractors
2015,NORTHROP GRUMMAN SYSTEMS,366530.93,CA,Traditional Contractors
2015,NORTHROP GRUMMAN SYSTEMS,1716999.99,CA,Traditional Contractors
2015,NORTHROP GRUMMAN SYSTEMS,150000,CA,Traditional Contractors
2016,NORTHROP GRUMMAN SYSTEMS,66372,VA,Traditional Contractors
2016,NORTHROP GRUMMAN SYSTEMS,41579.38,CA,Traditional Contractors
2016,NORTHROP GRUMMAN SYSTEMS,620065.93,CA,Traditional Contractors
2016,NORTHROP GRUMMAN SYSTEMS,9645667.12,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,4933669,VA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,1378182.31,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,481857.19,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,80387.19,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,1865996.37,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,3514999.99,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,19303020.34,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,12815781.11,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,3274027.23,CA,Traditional Contractors
2017,NORTHROP GRUMMAN SYSTEMS,238450.23,CA,Traditional Contractors
2018,NORTHROP GRUMMAN SYSTEMS,65355,VA,Traditional Contractors
2018,NORTHROP GRUMMAN SYSTEMS,10237309.52,CA,Traditional Contractors
2018,NORTHROP GRUMMAN SYSTEMS,13519929,CA,Traditional Contractors
2019,NORTHROP GRUMMAN SYSTEMS,5995121,VA,Traditional Contractors
2019,NORTHROP GRUMMAN SYSTEMS,283502,CA,Traditional Contractors
2019,NORTHROP GRUMMAN SYSTEMS,25752179.02,CA,Traditional Contractors
2020,NORTHROP GRUMMAN SYSTEMS,901016532,UT,Traditional Contractors
2020,NORTHROP GRUMMAN SYSTEMS,3998,CA,Traditional Contractors
2020,NORTHROP GRUMMAN SYSTEMS,0,CA,Traditional Contractors
2020,NORTHROP GRUMMAN SYSTEMS,6163497.34,CA,Traditional Contractors
2020,NORTHROP GRUMMAN SYSTEMS,2875838.07,CA,Traditional Contractors
2020,NORTHROP GRUMMAN SYSTEMS,73468177.7,CA,Traditional Contractors
2020,NORTHROP GRUMMAN SYSTEMS,18625291.73,CA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,328641.34,VA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,4850260,VA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,46280283.03,VA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,33387836.32,VA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,8095591,MD,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,245360,OK,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,10000,CO,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,0,CO,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,499907,CA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,3500,CA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,0,CA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,6696152.02,CA,Traditional Contractors
2021,NORTHROP GRUMMAN SYSTEMS,1873876,CA,Traditional Contractors
2022,NORTHROP GRUMMAN SYSTEMS,22945,OH,Traditional Contractors
2022,NORTHROP GRUMMAN SYSTEMS,0,CO,Traditional Contractors
2022,NORTHROP GRUMMAN SYSTEMS,0,CO,Traditional Contractors
2022,NORTHROP GRUMMAN SYSTEMS,4861411.15,CO,Traditional Contractors
2022,NORTHROP GRUMMAN SYSTEMS,1889989,CA,Traditional Contractors
2022,NORTHROP GRUMMAN SYSTEMS,18503337.45,CA,Traditional Contractors
2022,NORTHROP GRUMMAN SYSTEMS,0,CA,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,486076,MD,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,4800878,FL,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,69955576.13,CO,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,15464976,CA,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,1178005.96,CA,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,23487626.94,CA,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,104515.95,CA,Traditional Contractors
2023,NORTHROP GRUMMAN SYSTEMS,4995327,CA,Traditional Contractors
2024,NORTHROP GRUMMAN SYSTEMS,491218,VA,Traditional Contractors
2024,NORTHROP GRUMMAN SYSTEMS,1347938,VA,Traditional Contractors
2024,NORTHROP GRUMMAN SYSTEMS,1530000,VA,Traditional Contractors
2024,NORTHROP GRUMMAN SYSTEMS,61443111,MD,Traditional Contractors
2024,NORTHROP GRUMMAN SYSTEMS,983684,MD,Traditional Contractors
2024,NORTHROP GRUMMAN SYSTEMS,3000000,VA,Traditional Contractors
2024,NORTHROP GRUMMAN SYSTEMS,14314448,CO,Traditional Contractors
2021,NP PHOTONICS,1500000,AZ,Traditional Contractors
2019,NR ENGNERING MGT SUPPORT SVCS,124322,OH,Traditional Contractors
2020,NR ENGNERING MGT SUPPORT SVCS,121041,OH,Traditional Contractors
2020,NR ENGNERING MGT SUPPORT SVCS,728911,OH,Traditional Contractors
2016,NTS TECHNICAL SYSTEMS,21552,MA,Traditional Contractors
2017,NTS TECHNICAL SYSTEMS,21552,MA,Traditional Contractors
2018,NUMAT TECHNOLOGIES,124040,IL,Traditional Contractors
2018,NUVOTRONICS,427994,VA,Traditional Contractors
2018,NUVOTRONICS,749953,VA,Traditional Contractors
2020,NYRAD,124517,FL,Traditional Contractors
2021,OAKMAN AEROSPACE,0,CO,Traditional Contractors
2021,OAKMAN AEROSPACE,3500,CO,Traditional Contractors
2020,OBSIDIAN SENSORS,124430,CA,Traditional Contractors
2021,OCEANCOMM INCORPORATED,1249880,IL,Traditional Contractors
2024,OCEANEERING INTERNATIONAL,10000,TX,Traditional Contractors
2020,OCEANETICS,164346,MD,Traditional Contractors
2021,OCEANIT LABORATORIES,1497746,HI,Traditional Contractors
2023,OCEANIT LABORATORIES,1499998.39,HI,Traditional Contractors
2023,OCEANIT LABORATORIES,149999.07,HI,Traditional Contractors
2020,OCTAVE PHOTONICS,124999,CO,Traditional Contractors
2020,ODYSSEY SPACE RESEARCH LLC,124979,TX,Traditional Contractors
2020,OEWAVES,736369,CA,Traditional Contractors
2020,OFF PLANET RESEARCH LLC,124622,WA,Traditional Contractors
2020,OKEAN SOLUTIONS,124598,WA,Traditional Contractors
2018,OMEGA OPTICS,124991,TX,Traditional Contractors
2018,OMEGA OPTICS,122580,TX,Traditional Contractors
2020,OMITRON,119680,MD,Traditional Contractors
2021,OMITRON,8507676,MD,Traditional Contractors
2018,OMNI MEASUREMENT SYSTEMS,250000,VT,Traditional Contractors
2019,OMNI MEASUREMENT SYSTEMS,658832,VT,Traditional Contractors
2019,OPHIR,8135149,CO,Traditional Contractors
2022,OPHIR,156933,CO,Traditional Contractors
2022,OPHIR,370877,CO,Traditional Contractors
2018,OPTERUS RESEARCH AND DEVELOPMENT,124871,CO,Traditional Contractors
2018,OPTERUS RESEARCH AND DEVELOPMENT,122007,CO,Traditional Contractors
2019,OPTERUS RESEARCH AND DEVELOPMENT,124893,CO,Traditional Contractors
2019,OPTERUS RESEARCH AND DEVELOPMENT,124977,CO,Traditional Contractors
2019,OPTERUS RESEARCH AND DEVELOPMENT,124966,CO,Traditional Contractors
2019,OPTERUS RESEARCH AND DEVELOPMENT,124992,CO,Traditional Contractors
2019,OPTERUS RESEARCH AND DEVELOPMENT,99999.92,CO,Traditional Contractors
2019,OPTERUS RESEARCH AND DEVELOPMENT,749630,CO,Traditional Contractors
2020,OPTERUS RESEARCH AND DEVELOPMENT,749989,CO,Traditional Contractors
2020,OPTERUS RESEARCH AND DEVELOPMENT,749817,CO,Traditional Contractors
2020,OPTERUS RESEARCH AND DEVELOPMENT,124986,CO,Traditional Contractors
2022,OPTERUS RESEARCH AND DEVELOPMENT,749916,CO,Traditional Contractors
2019,OPTICAL COATING SOLUTIONS,124995,ID,Traditional Contractors
2022,OPTICAL SCIENCES,2814583.85,AL,Traditional Contractors
2022,OPTICAL SCIENCES,0,AL,Traditional Contractors
2018,OPTIMAL SYNTHESIS,222410.47,CA,Traditional Contractors
2018,OPTIMAL SYNTHESIS,124999,CA,Traditional Contractors
2018,OPTIMAX SYSTEMS,124960,NY,Traditional Contractors
2019,OPTIMAX SYSTEMS,124569,NY,Traditional Contractors
2020,OPTIMAX SYSTEMS,124994,NY,Traditional Contractors
2018,OPTIPRO SYSTEMS,124900,NY,Traditional Contractors
2019,OPTIPRO SYSTEMS,124631,NY,Traditional Contractors
2019,OPTIPRO SYSTEMS,124985,NY,Traditional Contractors
2020,OPTIPRO SYSTEMS,749988,NY,Traditional Contractors
2020,OPTIPRO SYSTEMS,749954,NY,Traditional Contractors
2020,OPTIPRO SYSTEMS,124975,NY,Traditional Contractors
2020,OPTOKNOWLEDGE SYSTEMS,124703,CA,Traditional Contractors
2020,OPTOKNOWLEDGE SYSTEMS,124996,CA,Traditional Contractors
2020,OPTOKNOWLEDGE SYSTEMS,124829,CA,Traditional Contractors
2018,OPTONET,122157,IL,Traditional Contractors
2020,OPTOWARES,124999,MA,Traditional Contractors
2020,ORB XYZ,124877,CA,Traditional Contractors
2020,ORBIS SIBRO,1549019.92,SC,Traditional Contractors
2020,ORBIS SIBRO,0,SC,Traditional Contractors
2021,ORBIS SIBRO,2517048.76,SC,Traditional Contractors
2019,ORBIT LOGIC INCORPORATED,124885,MD,Traditional Contractors
2019,ORBIT LOGIC INCORPORATED,124989,MD,Traditional Contractors
2020,ORBIT LOGIC INCORPORATED,124817,MD,Traditional Contractors
2020,ORBIT LOGIC INCORPORATED,124805,MD,Traditional Contractors
2022,ORBIT LOGIC INCORPORATED,149829,MD,Traditional Contractors
2024,ORBIT LOGIC INCORPORATED,1155125,MD,Traditional Contractors
2018,ORBITAL SCIENCES,799335,VA,Traditional Contractors
2018,ORBITAL SCIENCES,499827,VA,Traditional Contractors
2019,ORBITAL SCIENCES,499998,VA,Traditional Contractors
2018,ORBITAL TRANSPORTS,124732,IL,Traditional Contractors
2019,ORBITAL TRANSPORTS,124997,IL,Traditional Contractors
2019,ORMOND,196216,WA,Traditional Contractors
2019,OTHER LAB,709003,CA,Traditional Contractors
2024,OUTPOST TECHNOLOGIES,996549.4,AL,Traditional Contractors
2018,OXEON ENERGY,118641,ID,Traditional Contractors
2019,OXEON ENERGY,1124901,UT,Traditional Contractors
2018,OZARK INTEGRATED CIRCUITS,124998,AR,Traditional Contractors
2018,OZARK INTEGRATED CIRCUITS,123839,AR,Traditional Contractors
2019,OZARK INTEGRATED CIRCUITS,124844,AR,Traditional Contractors
2019,OZARK INTEGRATED CIRCUITS,754517,AR,Traditional Contractors
2020,OZARK INTEGRATED CIRCUITS,759995,AR,Traditional Contractors
2020,OZARK INTEGRATED CIRCUITS,124998,AR,Traditional Contractors
2019,P H MATTER,123041,OH,Traditional Contractors
2020,P H MATTER,124352,OH,Traditional Contractors
2021,P H MATTER,1752920,OH,Traditional Contractors
2018,P J ROBINSON,714.29,TX,Traditional Contractors
2018,P J ROBINSON,0,TX,Traditional Contractors
2018,PACIFIC MICROCHIP,755000,CA,Traditional Contractors
2018,PACIFIC MICROCHIP,755000,CA,Traditional Contractors
2018,PACIFIC MICROCHIP,1130000,CA,Traditional Contractors
2020,PACIFIC MICROCHIP,375000,CA,Traditional Contractors
2019,PACMAR TECHNOLOGIES,124923,HI,Traditional Contractors
2019,PACMAR TECHNOLOGIES,124980,HI,Traditional Contractors
2020,PACMAR TECHNOLOGIES,749945,HI,Traditional Contractors
2021,PACMAR TECHNOLOGIES,1725606,HI,Traditional Contractors
2021,PACMAR TECHNOLOGIES,212838,HI,Traditional Contractors
2021,PAE APPLIED TECHNOLOGIES,31606309.86,TX,Traditional Contractors
2018,PANCOPIA,116351,VA,Traditional Contractors
2018,PANCOPIA,123045,VA,Traditional Contractors
2019,PANCOPIA,24323,VA,Traditional Contractors
2019,PANCOPIA,929930,VA,Traditional Contractors
2018,PARABILIS SPACE TECHNOLOGIES,124985,CA,Traditional Contractors
2018,PARABILIS SPACE TECHNOLOGIES,124992,CA,Traditional Contractors
2019,PARABILIS SPACE TECHNOLOGIES,749980,CA,Traditional Contractors
2019,PARABILIS SPACE TECHNOLOGIES,124740,CA,Traditional Contractors
2019,PARABILIS SPACE TECHNOLOGIES,749670,CA,Traditional Contractors
2019,PARABILIS SPACE TECHNOLOGIES,144929,CA,Traditional Contractors
2020,PARABILIS SPACE TECHNOLOGIES,124647,CA,Traditional Contractors
2018,PARAGON SPACE DEVELOPMENT,124930,NY,Traditional Contractors
2018,PARAGON SPACE DEVELOPMENT,749820,AZ,Traditional Contractors
2018,PARAGON SPACE DEVELOPMENT,123093,AZ,Traditional Contractors
2018,PARAGON SPACE DEVELOPMENT,124558,AZ,Traditional Contractors
2019,PARAGON SPACE DEVELOPMENT,124890,NY,Traditional Contractors
2019,PARAGON SPACE DEVELOPMENT,749860,AZ,Traditional Contractors
2019,PARAGON SPACE DEVELOPMENT,124955,AZ,Traditional Contractors
2019,PARAGON SPACE DEVELOPMENT,124762,AZ,Traditional Contractors
2019,PARAGON SPACE DEVELOPMENT,124955,AZ,Traditional Contractors
2020,PARAGON SPACE DEVELOPMENT,123793,AZ,Traditional Contractors
2020,PARAGON SPACE DEVELOPMENT,124959,AZ,Traditional Contractors
2020,PARAGON SPACE DEVELOPMENT,746704,AZ,Traditional Contractors
2020,PARAGON SPACE DEVELOPMENT,749995,AZ,Traditional Contractors
2020,PARAGON SPACE DEVELOPMENT,1527182,AZ,Traditional Contractors
2019,PARALLEL FLIGHT TECHNOLOGIES,124363,CA,Traditional Contractors
2019,PARSONS GOVERNMENT SERVICES,197362946.7,VA,Traditional Contractors
2021,PARSONS GOVERNMENT SERVICES,0,VA,Traditional Contractors
2022,PARTICLE INDUSTRIES,224500,CA,Traditional Contractors
2020,PARTICLE MATTERS,123107,CA,Traditional Contractors
2018,PC KRAUSE ASSOCIATES,879249,IN,Traditional Contractors
2019,PC KRAUSE ASSOCIATES,320003,IN,Traditional Contractors
2019,PC KRAUSE ASSOCIATES,245286,IN,Traditional Contractors
2019,PC KRAUSE ASSOCIATES,44945,IN,Traditional Contractors
2019,PC KRAUSE ASSOCIATES,1236930.12,IN,Traditional Contractors
2020,PC KRAUSE ASSOCIATES,122941,IN,Traditional Contractors
2020,PC KRAUSE ASSOCIATES,156747,IN,Traditional Contractors
2020,PC KRAUSE ASSOCIATES,49479,IN,Traditional Contractors
2020,PC KRAUSE ASSOCIATES,74723,IN,Traditional Contractors
2018,PEERSAT,122158,VA,Traditional Contractors
2018,PEGASENSE,124973,FL,Traditional Contractors
2018,PEGASENSE,124979,FL,Traditional Contractors
2019,PEGASENSE,749768,FL,Traditional Contractors
2019,PEGASENSE,45571.64,FL,Traditional Contractors
2020,PEGASENSE,124837,FL,Traditional Contractors
2020,PEPIN ASSOCIATES,124719,ME,Traditional Contractors
2022,PERCEPTRONICS SOLUTIONS,223354,CA,Traditional Contractors
2022,PERCEPTRONICS SOLUTIONS,999992,CA,Traditional Contractors
2018,PEREGRINE FALCON,176437,CA,Traditional Contractors
2019,PEREGRINE FALCON,124976,CA,Traditional Contractors
2019,PEREGRINE FALCON,124791,CA,Traditional Contractors
2021,PEREGRINE FALCON,3588755,CA,Traditional Contractors
2018,PHASE SENSITIVE INNOVATIONS,120709,DE,Traditional Contractors
2022,PHASE SENSITIVE INNOVATIONS,149997,DE,Traditional Contractors
2018,PHOENIX ANALYSIS DESIGN TECHNOLOGIES,124746,AZ,Traditional Contractors
2020,PHOENIX ANALYSIS DESIGN TECHNOLOGIES,754962,AZ,Traditional Contractors
2018,PHOENIX INTEGRATION,118525,VA,Traditional Contractors
2019,PHOENIX INTEGRATION,124991,VA,Traditional Contractors
2020,PHOENIX INTEGRATION,744162,VA,Traditional Contractors
2020,PHOENIX INTEGRATION,124961,VA,Traditional Contractors
2018,PHOTODIGM,748277,TX,Traditional Contractors
2019,PHOTON SCIENCES INCORPORATED,124999,TX,Traditional Contractors
2018,PHOTONIC CLEANING TECHNOLOGIES,749999,WI,Traditional Contractors
2020,PHOTONICS AUTOMATION SPECIALTIES,117406,AZ,Traditional Contractors
2018,PHOTONSYSTEMS,124967,CA,Traditional Contractors
2020,PHOTONSYSTEMS,124902,CA,Traditional Contractors
2019,PHOTONWARES,124995,MA,Traditional Contractors
2020,PHOTONWARES,124872,MA,Traditional Contractors
2020,PHYSICAL OPTICS,8819115.46,CA,Traditional Contractors
2018,PHYSICAL SCIENCES,124953,MA,Traditional Contractors
2018,PHYSICAL SCIENCES,100000,MA,Traditional Contractors
2018,PHYSICAL SCIENCES,749923,MA,Traditional Contractors
2019,PHYSICAL SCIENCES,124543,MA,Traditional Contractors
2019,PHYSICAL SCIENCES,99967.12,MA,Traditional Contractors
2019,PHYSICAL SCIENCES,124998,MA,Traditional Contractors
2019,PHYSICAL SCIENCES,749599,MA,Traditional Contractors
2020,PHYSICAL SCIENCES,124870,MA,Traditional Contractors
2020,PHYSICAL SCIENCES,167396.36,MA,Traditional Contractors
2020,PHYSICAL SCIENCES,124981,MA,Traditional Contractors
2020,PHYSICAL SCIENCES,124980,MA,Traditional Contractors
2020,PHYSICAL SCIENCES,120363,MA,Traditional Contractors
2020,PHYSICAL SCIENCES,749991,MA,Traditional Contractors
2023,PHYSICAL SCIENCES,149996.18,MA,Traditional Contractors
2023,PHYSICAL SCIENCES,149961.01,MA,Traditional Contractors
2019,PHYSICS MATERIALS AND APPLIED MATHEMATICS RESEARCH LLC,199998,AZ,Traditional Contractors
2021,PI RADIO,999984,NY,Traditional Contractors
2019,PIASECKI AIRCRAFT,2989317,PA,Traditional Contractors
2020,PICKNIK,123585,CO,Traditional Contractors
2024,PIERRE JOHN M,799905,CA,Traditional Contractors
2018,PIONEER INVENTION,124989,CO,Traditional Contractors
2018,PIONEER INVENTION,124995,CO,Traditional Contractors
2019,PIONEER INVENTION,779964,CO,Traditional Contractors
2019,PIONEER INVENTION,754948,CO,Traditional Contractors
2019,PIONEER INVENTION,124976,CO,Traditional Contractors
2019,PIONEER INVENTION,124988,CO,Traditional Contractors
2020,PIONEER INVENTION,3999973,CO,Traditional Contractors
2020,PIONEER INVENTION,124949,CO,Traditional Contractors
2020,PIONEER INVENTION,124804,CO,Traditional Contractors
2020,PIONEER INVENTION,124970,CO,Traditional Contractors
2018,PISON TECHNOLOGY,124971,MA,Traditional Contractors
2020,PLANETARY SCIENCE INSTITUTE,2930900,AZ,Traditional Contractors
2021,PLANETARY SCIENCE INSTITUTE,197139,AZ,Traditional Contractors
2018,PLASMA CONTROLS,750000,CO,Traditional Contractors
2019,PLASMA CONTROLS,125000,CO,Traditional Contractors
2018,PLASMA PROCESSES,124838,AL,Traditional Contractors
2018,PLASMA PROCESSES,124728,AL,Traditional Contractors
2019,PLASMA PROCESSES,124999,AL,Traditional Contractors
2019,PLASMA PROCESSES,35750,AL,Traditional Contractors
2019,PLASMA PROCESSES,125000,AL,Traditional Contractors
2019,PLASMA PROCESSES,124999,AL,Traditional Contractors
2019,PLASMA PROCESSES,12013,AL,Traditional Contractors
2020,PLASMA PROCESSES,199896,AL,Traditional Contractors
